gm102b,gm302b,gm502b,gm702b,time(sec)
2.17,2.49,2.49,3.77,2556
2.17,2.48,2.49,3.77,2557
2.17,2.49,2.49,3.76,2558
2.17,2.49,2.49,3.76,2559
2.17,2.49,2.49,3.76,2560
2.17,2.49,2.49,3.77,2561
2.17,2.48,2.49,3.76,2562
2.17,2.49,2.49,3.76,2563
2.17,2.48,2.49,3.76,2564
2.17,2.48,2.49,3.76,2565
2.17,2.49,2.49,3.76,2566
2.17,2.49,2.49,3.76,2567
2.17,2.49,2.49,3.76,2568
2.17,2.49,2.49,3.77,2569
2.17,2.49,2.49,3.76,2570
2.17,2.48,2.49,3.77,2571
2.17,2.49,2.49,3.76,2572
2.17,2.49,2.49,3.77,2573
2.17,2.49,2.49,3.76,2574
2.17,2.49,2.49,3.76,2575
2.17,2.48,2.49,3.76,2576
2.17,2.49,2.49,3.76,2577
2.17,2.49,2.49,3.76,2578
2.17,2.48,2.49,3.76,2579
2.17,2.49,2.49,3.76,2580
2.17,2.49,2.49,3.77,2581
2.17,2.49,2.49,3.76,2582
2.17,2.49,2.49,3.76,2583
2.17,2.49,2.49,3.77,2584
2.17,2.48,2.49,3.76,2585
2.17,2.49,2.49,3.77,2586
2.17,2.49,2.49,3.76,2587
2.17,2.49,2.49,3.77,2588
2.17,2.49,2.49,3.77,2589
2.17,2.49,2.49,3.76,2590
2.17,2.49,2.49,3.76,2591
2.17,2.49,2.49,3.76,2592
2.17,2.49,2.49,3.76,2593
2.17,2.49,2.49,3.76,2594
2.17,2.49,2.49,3.76,2595
2.17,2.49,2.49,3.76,2596
2.17,2.49,2.49,3.76,2597
2.17,2.49,2.49,3.76,2598
2.17,2.49,2.49,3.76,2599
2.17,2.49,2.49,3.76,2600
2.17,2.49,2.49,3.76,2601
2.17,2.49,2.49,3.77,2602
2.17,2.49,2.49,3.76,2603
2.17,2.49,2.49,3.77,2604
2.17,2.49,2.49,3.77,2605
2.17,2.49,2.49,3.76,2606
2.17,2.49,2.49,3.77,2607
2.17,2.49,2.49,3.76,2608
2.17,2.49,2.49,3.77,2609
2.17,2.49,2.49,3.76,2610
2.17,2.49,2.49,3.76,2611
2.17,2.49,2.49,3.76,2612
2.17,2.49,2.49,3.76,2613
2.17,2.49,2.49,3.76,2614
2.17,2.49,2.49,3.76,2615
2.17,2.49,2.49,3.76,2616
2.17,2.49,2.49,3.77,2617
2.17,2.49,2.49,3.77,2618
2.17,2.49,2.49,3.77,2619
2.17,2.49,2.49,3.77,2620
2.17,2.49,2.49,3.76,2621
2.17,2.49,2.49,3.77,2622
2.17,2.49,2.49,3.77,2623
2.17,2.49,2.49,3.76,2624
2.17,2.5,2.49,3.76,2625
2.17,2.49,2.49,3.77,2626
2.17,2.49,2.49,3.77,2627
2.17,2.49,2.49,3.77,2628
2.17,2.49,2.49,3.77,2629
2.17,2.49,2.49,3.77,2630
2.17,2.5,2.49,3.77,2631
2.17,2.49,2.49,3.77,2632
2.17,2.49,2.5,3.77,2633
2.17,2.49,2.49,3.77,2634
2.17,2.5,2.49,3.77,2635
2.17,2.5,2.49,3.76,2636
2.17,2.49,2.49,3.76,2637
2.17,2.49,2.49,3.76,2638
2.17,2.49,2.49,3.77,2639
2.17,2.49,2.49,3.77,2640
2.17,2.5,2.49,3.77,2641
2.17,2.49,2.49,3.77,2642
2.17,2.49,2.49,3.77,2643
2.17,2.5,2.49,3.77,2644
2.17,2.49,2.49,3.76,2645
2.17,2.49,2.49,3.77,2646
2.17,2.49,2.5,3.76,2647
2.17,2.49,2.5,3.77,2648
2.17,2.5,2.49,3.76,2649
2.17,2.49,2.49,3.76,2650
2.17,2.5,2.49,3.76,2651
2.17,2.49,2.49,3.77,2652
2.17,2.49,2.49,3.76,2653
2.17,2.49,2.49,3.77,2654
2.17,2.5,2.49,3.76,2655
2.17,2.49,2.49,3.76,2656
2.17,2.49,2.49,3.76,2657
2.17,2.49,2.49,3.75,2658
2.17,2.49,2.49,3.76,2659
2.17,2.49,2.49,3.75,2660
2.17,2.49,2.49,3.76,2661
2.17,2.49,2.49,3.75,2662
2.17,2.49,2.49,3.75,2663
2.17,2.49,2.49,3.76,2664
2.17,2.49,2.49,3.75,2665
2.17,2.49,2.49,3.75,2666
2.17,2.49,2.49,3.76,2667
2.17,2.49,2.49,3.76,2668
2.17,2.49,2.49,3.75,2669
2.17,2.49,2.49,3.75,2670
2.17,2.49,2.49,3.75,2671
2.17,2.49,2.49,3.75,2672
2.17,2.49,2.49,3.75,2673
2.17,2.49,2.49,3.75,2674
2.17,2.49,2.49,3.75,2675
2.17,2.49,2.49,3.75,2676
2.17,2.49,2.49,3.75,2677
2.17,2.49,2.49,3.75,2678
2.17,2.49,2.49,3.76,2679
2.17,2.49,2.49,3.75,2680
2.17,2.49,2.49,3.75,2681
2.17,2.49,2.49,3.75,2682
2.17,2.49,2.49,3.75,2683
2.17,2.49,2.49,3.76,2684
2.17,2.5,2.49,3.75,2685
2.17,2.5,2.49,3.75,2686
2.17,2.5,2.49,3.75,2687
2.17,2.5,2.49,3.75,2688
2.17,2.49,2.49,3.75,2689
2.17,2.5,2.49,3.75,2690
2.17,2.49,2.49,3.76,2691
2.17,2.5,2.49,3.75,2692
2.17,2.49,2.49,3.76,2693
2.17,2.5,2.49,3.75,2694
2.17,2.5,2.49,3.76,2695
2.17,2.49,2.49,3.76,2696
2.17,2.5,2.49,3.75,2697
2.17,2.49,2.49,3.76,2698
2.17,2.5,2.49,3.76,2699
2.17,2.5,2.49,3.76,2700
2.17,2.49,2.49,3.76,2701
2.17,2.5,2.49,3.76,2702
2.17,2.49,2.49,3.76,2703
2.17,2.5,2.49,3.76,2704
2.17,2.49,2.49,3.76,2705
2.17,2.5,2.49,3.75,2706
2.17,2.5,2.49,3.76,2707
2.17,2.5,2.49,3.76,2708
2.17,2.5,2.49,3.76,2709
2.17,2.5,2.49,3.76,2710
2.17,2.5,2.49,3.76,2711
2.17,2.5,2.49,3.76,2712
2.17,2.5,2.49,3.76,2713
2.17,2.5,2.49,3.76,2714
2.17,2.5,2.49,3.76,2715
2.17,2.5,2.49,3.76,2716
2.17,2.5,2.49,3.76,2717
2.17,2.5,2.49,3.76,2718
2.17,2.5,2.49,3.76,2719
2.17,2.5,2.5,3.76,2720
2.17,2.5,2.49,3.76,2721
2.17,2.5,2.49,3.76,2722
2.17,2.5,2.49,3.76,2723
2.17,2.5,2.5,3.76,2724
2.17,2.5,2.5,3.76,2725
2.17,2.5,2.49,3.76,2726
2.17,2.5,2.49,3.77,2727
2.17,2.5,2.5,3.77,2728
2.17,2.5,2.5,3.76,2729
2.17,2.5,2.5,3.76,2730
2.17,2.5,2.49,3.76,2731
2.17,2.5,2.5,3.77,2732
2.17,2.5,2.49,3.77,2733
2.17,2.5,2.49,3.77,2734
2.17,2.5,2.5,3.76,2735
2.17,2.5,2.5,3.77,2736
2.17,2.5,2.49,3.77,2737
2.17,2.5,2.5,3.76,2738
2.17,2.5,2.5,3.76,2739
2.17,2.5,2.5,3.77,2740
2.17,2.5,2.49,3.77,2741
2.17,2.5,2.49,3.76,2742
2.17,2.5,2.5,3.77,2743
2.17,2.5,2.5,3.78,2744
2.17,2.5,2.5,3.77,2745
2.17,2.5,2.5,3.78,2746
2.17,2.5,2.5,3.77,2747
2.17,2.5,2.49,3.77,2748
2.17,2.5,2.5,3.77,2749
2.17,2.5,2.5,3.77,2750
2.17,2.5,2.5,3.77,2751
2.17,2.5,2.5,3.77,2752
2.17,2.5,2.5,3.77,2753
2.17,2.5,2.5,3.77,2754
2.17,2.51,2.5,3.77,2755
2.17,2.5,2.5,3.77,2756
2.17,2.5,2.5,3.78,2757
2.17,2.5,2.51,3.78,2758
2.17,2.5,2.5,3.78,2759
2.17,2.5,2.5,3.78,2760
2.17,2.5,2.5,3.78,2761
2.17,2.5,2.5,3.78,2762
2.17,2.5,2.5,3.78,2763
2.17,2.5,2.51,3.77,2764
2.17,2.5,2.51,3.77,2765
2.17,2.5,2.5,3.77,2766
2.17,2.5,2.51,3.77,2767
2.17,2.5,2.5,3.78,2768
2.17,2.5,2.51,3.78,2769
2.17,2.5,2.51,3.78,2770
2.17,2.5,2.51,3.77,2771
2.17,2.5,2.51,3.78,2772
2.17,2.5,2.51,3.77,2773
2.17,2.5,2.5,3.78,2774
2.17,2.5,2.5,3.78,2775
2.17,2.5,2.51,3.77,2776
2.17,2.5,2.51,3.77,2777
2.17,2.5,2.51,3.77,2778
2.17,2.5,2.5,3.77,2779
2.17,2.51,2.5,3.77,2780
2.17,2.5,2.5,3.77,2781
2.17,2.5,2.51,3.77,2782
2.17,2.5,2.51,3.77,2783
2.17,2.5,2.51,3.78,2784
2.17,2.5,2.5,3.78,2785
2.17,2.5,2.5,3.77,2786
2.17,2.5,2.51,3.77,2787
2.17,2.5,2.51,3.78,2788
2.17,2.5,2.51,3.78,2789
2.17,2.51,2.51,3.77,2790
2.17,2.5,2.5,3.77,2791
2.17,2.51,2.5,3.78,2792
2.17,2.5,2.51,3.78,2793
2.17,2.5,2.51,3.78,2794
2.17,2.51,2.51,3.77,2795
2.17,2.5,2.51,3.78,2796
2.17,2.51,2.51,3.77,2797
2.17,2.51,2.51,3.78,2798
2.17,2.51,2.51,3.77,2799
2.17,2.51,2.51,3.77,2800
2.18,2.51,2.51,3.78,2801
2.17,2.51,2.51,3.78,2802
2.17,2.51,2.51,3.77,2803
2.17,2.5,2.51,3.77,2804
2.18,2.51,2.51,3.78,2805
2.17,2.51,2.51,3.78,2806
2.17,2.51,2.51,3.77,2807
2.17,2.51,2.51,3.77,2808
2.18,2.51,2.5,3.77,2809
2.18,2.51,2.51,3.77,2810
2.18,2.51,2.51,3.78,2811
2.18,2.51,2.51,3.77,2812
2.18,2.51,2.51,3.78,2813
2.18,2.51,2.51,3.77,2814
2.17,2.51,2.51,3.77,2815
2.18,2.51,2.51,3.77,2816
2.18,2.51,2.51,3.77,2817
2.18,2.51,2.51,3.78,2818
2.18,2.51,2.51,3.78,2819
2.18,2.51,2.51,3.77,2820
2.18,2.51,2.51,3.77,2821
2.18,2.51,2.51,3.77,2822
2.18,2.51,2.51,3.77,2823
2.18,2.51,2.51,3.77,2824
2.18,2.51,2.51,3.77,2825
2.18,2.51,2.51,3.77,2826
2.18,2.51,2.51,3.77,2827
2.18,2.51,2.51,3.78,2828
2.18,2.51,2.51,3.78,2829
2.18,2.51,2.51,3.77,2830
2.18,2.51,2.51,3.77,2831
2.18,2.51,2.51,3.77,2832
2.18,2.51,2.51,3.78,2833
2.18,2.51,2.51,3.78,2834
2.18,2.51,2.51,3.78,2835
2.18,2.51,2.51,3.77,2836
2.18,2.51,2.51,3.78,2837
2.18,2.51,2.51,3.78,2838
2.18,2.51,2.51,3.77,2839
2.18,2.51,2.51,3.77,2840
2.18,2.51,2.51,3.77,2841
2.18,2.51,2.51,3.78,2842
2.18,2.51,2.51,3.77,2843
2.18,2.51,2.51,3.78,2844
2.18,2.51,2.51,3.77,2845
2.18,2.51,2.51,3.77,2846
2.18,2.51,2.51,3.77,2847
2.18,2.51,2.51,3.77,2848
2.18,2.51,2.51,3.77,2849
2.18,2.51,2.51,3.77,2850
2.18,2.51,2.51,3.77,2851
2.18,2.51,2.51,3.77,2852
2.18,2.51,2.51,3.77,2853
2.18,2.51,2.51,3.77,2854
2.18,2.51,2.51,3.77,2855
2.18,2.51,2.51,3.77,2856
2.18,2.51,2.51,3.77,2857
2.18,2.51,2.51,3.77,2858
2.17,2.51,2.51,3.77,2859
2.17,2.51,2.51,3.77,2860
2.18,2.51,2.51,3.77,2861
2.18,2.51,2.51,3.77,2862
2.17,2.51,2.51,3.77,2863
2.18,2.51,2.51,3.77,2864
2.17,2.51,2.51,3.77,2865
2.17,2.51,2.51,3.77,2866
2.18,2.51,2.51,3.77,2867
2.17,2.51,2.51,3.76,2868
2.17,2.51,2.51,3.76,2869
2.17,2.51,2.51,3.77,2870
2.17,2.51,2.51,3.76,2871
2.17,2.51,2.51,3.77,2872
2.17,2.51,2.51,3.77,2873
2.17,2.51,2.51,3.77,2874
2.17,2.51,2.51,3.77,2875
2.18,2.51,2.51,3.77,2876
2.18,2.51,2.51,3.77,2877
2.17,2.51,2.51,3.76,2878
2.17,2.51,2.51,3.77,2879
2.18,2.51,2.51,3.76,2880
2.17,2.51,2.51,3.77,2881
2.17,2.51,2.51,3.77,2882
2.18,2.51,2.51,3.77,2883
2.17,2.51,2.51,3.76,2884
2.18,2.51,2.51,3.77,2885
2.18,2.51,2.51,3.77,2886
2.17,2.51,2.51,3.77,2887
2.18,2.51,2.51,3.77,2888
2.17,2.51,2.51,3.77,2889
2.18,2.51,2.51,3.77,2890
2.17,2.51,2.51,3.77,2891
2.18,2.51,2.51,3.77,2892
2.18,2.52,2.51,3.77,2893
2.18,2.51,2.51,3.77,2894
2.18,2.51,2.51,3.77,2895
2.18,2.51,2.51,3.77,2896
2.18,2.51,2.51,3.77,2897
2.17,2.52,2.51,3.77,2898
2.18,2.52,2.51,3.77,2899
2.18,2.51,2.51,3.77,2900
2.18,2.51,2.51,3.77,2901
2.18,2.52,2.51,3.77,2902
2.18,2.52,2.51,3.77,2903
2.18,2.52,2.51,3.78,2904
2.18,2.52,2.51,3.77,2905
2.18,2.51,2.51,3.77,2906
2.18,2.51,2.51,3.77,2907
2.18,2.51,2.51,3.77,2908
2.18,2.51,2.51,3.77,2909
2.18,2.52,2.51,3.77,2910
2.18,2.51,2.51,3.77,2911
2.18,2.51,2.51,3.77,2912
2.18,2.52,2.51,3.77,2913
2.18,2.51,2.51,3.77,2914
2.18,2.52,2.51,3.77,2915
2.18,2.52,2.51,3.77,2916
2.18,2.52,2.51,3.77,2917
2.18,2.51,2.51,3.77,2918
2.18,2.52,2.51,3.77,2919
2.18,2.51,2.51,3.77,2920
2.18,2.51,2.51,3.77,2921
2.18,2.52,2.51,3.77,2922
2.18,2.52,2.51,3.76,2923
2.18,2.51,2.51,3.77,2924
2.18,2.52,2.51,3.77,2925
2.18,2.52,2.51,3.76,2926
2.18,2.52,2.51,3.77,2927
2.18,2.51,2.51,3.77,2928
2.18,2.52,2.51,3.76,2929
2.18,2.52,2.51,3.77,2930
2.18,2.52,2.51,3.76,2931
2.18,2.52,2.51,3.77,2932
2.17,2.51,2.51,3.77,2933
2.18,2.51,2.51,3.76,2934
2.18,2.52,2.51,3.77,2935
2.18,2.52,2.51,3.77,2936
2.18,2.52,2.51,3.77,2937
2.18,2.51,2.51,3.76,2938
2.18,2.52,2.51,3.77,2939
2.18,2.52,2.51,3.77,2940
2.18,2.52,2.51,3.77,2941
2.18,2.52,2.51,3.77,2942
2.18,2.52,2.51,3.77,2943
2.18,2.52,2.51,3.77,2944
2.18,2.52,2.51,3.77,2945
2.18,2.52,2.51,3.77,2946
2.18,2.52,2.51,3.77,2947
2.18,2.52,2.51,3.77,2948
2.18,2.52,2.51,3.77,2949
2.18,2.52,2.51,3.77,2950
2.18,2.52,2.51,3.77,2951
2.18,2.52,2.51,3.77,2952
2.18,2.52,2.51,3.77,2953
2.18,2.52,2.51,3.77,2954
2.18,2.52,2.51,3.77,2955
2.18,2.52,2.51,3.77,2956
2.18,2.52,2.51,3.77,2957
2.18,2.52,2.51,3.77,2958
2.18,2.52,2.51,3.77,2959
2.18,2.52,2.51,3.77,2960
2.18,2.52,2.51,3.77,2961
2.18,2.52,2.51,3.77,2962
2.18,2.52,2.51,3.77,2963
2.18,2.52,2.51,3.77,2964
2.18,2.52,2.51,3.77,2965
2.18,2.52,2.51,3.77,2966
2.18,2.52,2.51,3.77,2967
2.18,2.52,2.51,3.77,2968
2.18,2.52,2.51,3.77,2969
2.18,2.52,2.51,3.77,2970
2.18,2.52,2.51,3.76,2971
2.18,2.52,2.51,3.76,2972
2.18,2.52,2.51,3.77,2973
2.18,2.52,2.51,3.76,2974
2.18,2.52,2.51,3.76,2975
2.18,2.52,2.51,3.77,2976
2.18,2.52,2.51,3.77,2977
2.18,2.52,2.51,3.77,2978
2.18,2.52,2.51,3.77,2979
2.18,2.52,2.51,3.78,2980
2.18,2.52,2.51,3.77,2981
2.18,2.52,2.51,3.78,2982
2.18,2.52,2.51,3.77,2983
2.18,2.52,2.52,3.78,2984
2.18,2.52,2.51,3.77,2985
2.18,2.52,2.51,3.77,2986
2.18,2.52,2.51,3.76,2987
2.18,2.52,2.52,3.77,2988
2.18,2.52,2.51,3.77,2989
2.18,2.52,2.52,3.77,2990
2.18,2.52,2.51,3.77,2991
2.18,2.52,2.52,3.77,2992
2.18,2.52,2.51,3.77,2993
2.18,2.52,2.51,3.77,2994
2.18,2.52,2.51,3.77,2995
2.18,2.52,2.51,3.77,2996
2.18,2.52,2.52,3.77,2997
2.18,2.52,2.51,3.77,2998
2.18,2.52,2.51,3.77,2999
2.18,2.52,2.51,3.77,3000
2.18,2.52,2.52,3.77,3001
2.18,2.52,2.52,3.77,3002
2.18,2.52,2.52,3.77,3003
2.18,2.52,2.51,3.77,3004
2.18,2.52,2.52,3.77,3005
2.17,2.52,2.52,3.77,3006
2.18,2.52,2.51,3.76,3007
2.18,2.52,2.52,3.77,3008
2.18,2.52,2.51,3.76,3009
2.18,2.52,2.51,3.76,3010
2.18,2.52,2.52,3.76,3011
2.18,2.52,2.51,3.77,3012
2.18,2.52,2.52,3.76,3013
2.18,2.52,2.51,3.77,3014
2.18,2.52,2.51,3.76,3015
2.18,2.52,2.51,3.77,3016
2.18,2.52,2.51,3.77,3017
2.18,2.52,2.51,3.76,3018
2.18,2.52,2.51,3.76,3019
2.18,2.52,2.51,3.77,3020
2.18,2.52,2.51,3.76,3021
2.18,2.52,2.51,3.76,3022
2.18,2.52,2.51,3.76,3023
2.18,2.52,2.51,3.76,3024
2.18,2.52,2.51,3.76,3025
2.18,2.52,2.51,3.77,3026
2.18,2.52,2.52,3.77,3027
2.18,2.52,2.51,3.76,3028
2.18,2.52,2.51,3.76,3029
2.18,2.52,2.52,3.76,3030
2.18,2.52,2.51,3.77,3031
2.18,2.52,2.51,3.76,3032
2.18,2.52,2.52,3.76,3033
2.18,2.52,2.51,3.76,3034
2.18,2.52,2.51,3.76,3035
2.18,2.52,2.51,3.76,3036
2.18,2.52,2.51,3.76,3037
2.18,2.52,2.51,3.76,3038
2.18,2.52,2.51,3.76,3039
2.18,2.52,2.51,3.76,3040
2.18,2.52,2.51,3.76,3041
2.18,2.52,2.51,3.76,3042
2.18,2.52,2.51,3.76,3043
2.18,2.52,2.51,3.77,3044
2.18,2.52,2.51,3.77,3045
2.18,2.52,2.51,3.76,3046
2.18,2.52,2.51,3.76,3047
2.18,2.52,2.51,3.76,3048
2.18,2.52,2.51,3.76,3049
2.18,2.52,2.51,3.77,3050
2.18,2.52,2.52,3.77,3051
2.18,2.52,2.51,3.76,3052
2.18,2.52,2.51,3.76,3053
2.18,2.52,2.51,3.76,3054
2.18,2.52,2.51,3.76,3055
2.18,2.52,2.52,3.77,3056
2.18,2.52,2.51,3.77,3057
2.18,2.52,2.51,3.77,3058
2.18,2.52,2.52,3.77,3059
2.18,2.52,2.51,3.77,3060
2.18,2.53,2.51,3.77,3061
2.18,2.52,2.51,3.77,3062
2.18,2.53,2.51,3.77,3063
2.18,2.52,2.52,3.77,3064
2.18,2.52,2.51,3.77,3065
2.18,2.52,2.51,3.77,3066
2.18,2.52,2.52,3.77,3067
2.18,2.52,2.52,3.77,3068
2.18,2.52,2.52,3.77,3069
2.18,2.53,2.52,3.77,3070
2.18,2.52,2.52,3.77,3071
2.18,2.52,2.52,3.77,3072
2.18,2.52,2.51,3.77,3073
2.18,2.53,2.52,3.77,3074
2.18,2.52,2.52,3.77,3075
2.18,2.53,2.52,3.77,3076
2.18,2.53,2.52,3.77,3077
2.18,2.52,2.52,3.76,3078
2.18,2.52,2.51,3.77,3079
2.18,2.53,2.51,3.77,3080
2.18,2.52,2.52,3.77,3081
2.18,2.53,2.52,3.77,3082
2.18,2.52,2.51,3.77,3083
2.18,2.52,2.52,3.76,3084
2.18,2.53,2.51,3.77,3085
2.18,2.52,2.52,3.77,3086
2.18,2.53,2.52,3.77,3087
2.18,2.53,2.52,3.77,3088
2.18,2.52,2.52,3.76,3089
2.19,2.52,2.52,3.77,3090
2.18,2.52,2.52,3.76,3091
2.18,2.53,2.51,3.77,3092
2.19,2.53,2.52,3.77,3093
2.18,2.53,2.51,3.77,3094
2.18,2.52,2.52,3.76,3095
2.19,2.52,2.52,3.77,3096
2.18,2.52,2.52,3.77,3097
2.18,2.53,2.52,3.76,3098
2.18,2.53,2.52,3.77,3099
2.18,2.53,2.51,3.77,3100
2.18,2.53,2.52,3.77,3101
2.18,2.52,2.52,3.76,3102
2.18,2.53,2.52,3.77,3103
2.18,2.53,2.52,3.76,3104
2.18,2.53,2.52,3.76,3105
2.18,2.53,2.52,3.77,3106
2.18,2.52,2.51,3.76,3107
2.18,2.53,2.52,3.77,3108
2.18,2.53,2.52,3.76,3109
2.18,2.53,2.52,3.76,3110
2.18,2.53,2.52,3.76,3111
2.18,2.53,2.52,3.76,3112
2.19,2.53,2.51,3.76,3113
2.18,2.53,2.52,3.76,3114
2.18,2.53,2.52,3.76,3115
2.18,2.53,2.51,3.77,3116
2.18,2.53,2.51,3.76,3117
2.18,2.53,2.52,3.76,3118
2.18,2.52,2.52,3.76,3119
2.18,2.53,2.52,3.76,3120
2.18,2.53,2.52,3.76,3121
2.18,2.53,2.52,3.76,3122
2.18,2.53,2.52,3.77,3123
2.18,2.53,2.52,3.76,3124
2.18,2.53,2.52,3.76,3125
2.18,2.53,2.52,3.77,3126
2.19,2.53,2.52,3.77,3127
2.18,2.53,2.52,3.76,3128
2.19,2.53,2.52,3.77,3129
2.18,2.53,2.52,3.77,3130
2.18,2.53,2.52,3.77,3131
2.18,2.53,2.52,3.77,3132
2.19,2.53,2.52,3.77,3133
2.18,2.53,2.52,3.77,3134
2.18,2.53,2.52,3.77,3135
2.18,2.53,2.52,3.77,3136
2.19,2.53,2.52,3.76,3137
2.19,2.53,2.52,3.77,3138
2.18,2.53,2.52,3.77,3139
2.18,2.53,2.52,3.77,3140
2.18,2.53,2.52,3.76,3141
2.18,2.53,2.51,3.77,3142
2.19,2.53,2.52,3.76,3143
2.18,2.53,2.52,3.77,3144
2.19,2.53,2.52,3.76,3145
2.18,2.53,2.52,3.77,3146
2.18,2.53,2.52,3.76,3147
2.19,2.53,2.52,3.77,3148
2.18,2.53,2.52,3.77,3149
2.18,2.53,2.52,3.77,3150
2.18,2.53,2.52,3.76,3151
2.18,2.53,2.52,3.76,3152
2.18,2.53,2.52,3.77,3153
2.19,2.53,2.52,3.77,3154
2.18,2.53,2.52,3.76,3155
2.18,2.53,2.52,3.76,3156
2.19,2.53,2.52,3.76,3157
2.18,2.53,2.52,3.76,3158
2.19,2.53,2.52,3.76,3159
2.18,2.53,2.52,3.76,3160
2.18,2.53,2.52,3.77,3161
2.18,2.53,2.52,3.77,3162
2.18,2.53,2.52,3.76,3163
2.19,2.53,2.52,3.76,3164
2.19,2.53,2.52,3.77,3165
2.18,2.53,2.52,3.77,3166
2.18,2.53,2.52,3.76,3167
2.18,2.53,2.52,3.77,3168
2.18,2.53,2.52,3.77,3169
2.18,2.53,2.52,3.76,3170
2.19,2.53,2.52,3.77,3171
2.19,2.53,2.52,3.77,3172
2.18,2.53,2.51,3.76,3173
2.19,2.53,2.52,3.76,3174
2.19,2.53,2.52,3.76,3175
2.19,2.53,2.52,3.77,3176
2.19,2.53,2.52,3.77,3177
2.19,2.53,2.52,3.77,3178
2.19,2.53,2.52,3.76,3179
2.18,2.53,2.52,3.76,3180
2.19,2.53,2.52,3.76,3181
2.18,2.53,2.52,3.77,3182
2.18,2.53,2.52,3.77,3183
2.19,2.53,2.52,3.76,3184
2.19,2.53,2.52,3.76,3185
2.19,2.53,2.52,3.76,3186
2.19,2.53,2.52,3.77,3187
2.19,2.53,2.52,3.77,3188
2.19,2.53,2.52,3.77,3189
2.19,2.53,2.52,3.76,3190
2.19,2.53,2.52,3.77,3191
2.19,2.53,2.52,3.77,3192
2.19,2.53,2.52,3.77,3193
2.18,2.53,2.52,3.77,3194
2.19,2.53,2.52,3.78,3195
2.19,2.53,2.52,3.77,3196
2.19,2.53,2.52,3.77,3197
2.19,2.53,2.52,3.77,3198
2.19,2.53,2.52,3.77,3199
2.19,2.53,2.52,3.77,3200
2.19,2.53,2.52,3.77,3201
2.19,2.54,2.52,3.77,3202
2.19,2.53,2.52,3.77,3203
2.19,2.53,2.52,3.77,3204
2.19,2.53,2.52,3.77,3205
2.19,2.53,2.52,3.77,3206
2.19,2.54,2.52,3.77,3207
2.19,2.54,2.52,3.77,3208
2.19,2.54,2.52,3.77,3209
2.19,2.54,2.52,3.78,3210
2.19,2.53,2.52,3.77,3211
2.18,2.54,2.52,3.77,3212
2.19,2.54,2.52,3.77,3213
2.18,2.54,2.52,3.77,3214
2.18,2.53,2.52,3.77,3215
2.19,2.53,2.53,3.77,3216
2.19,2.53,2.52,3.77,3217
2.19,2.54,2.52,3.77,3218
2.19,2.53,2.53,3.77,3219
2.19,2.53,2.52,3.77,3220
2.18,2.54,2.52,3.77,3221
2.18,2.54,2.52,3.78,3222
2.19,2.53,2.53,3.77,3223
2.19,2.54,2.52,3.77,3224
2.18,2.54,2.53,3.77,3225
2.19,2.54,2.53,3.77,3226
2.18,2.54,2.52,3.78,3227
2.18,2.53,2.52,3.77,3228
2.18,2.54,2.52,3.77,3229
2.18,2.53,2.52,3.77,3230
2.19,2.54,2.52,3.77,3231
2.18,2.54,2.53,3.77,3232
2.19,2.54,2.52,3.78,3233
2.18,2.54,2.53,3.77,3234
2.18,2.53,2.52,3.77,3235
2.19,2.54,2.53,3.78,3236
2.18,2.53,2.53,3.77,3237
2.19,2.54,2.52,3.77,3238
2.18,2.53,2.53,3.78,3239
2.19,2.53,2.52,3.77,3240
2.19,2.54,2.52,3.77,3241
2.19,2.54,2.52,3.78,3242
2.19,2.54,2.53,3.78,3243
2.19,2.54,2.52,3.78,3244
2.19,2.53,2.53,3.77,3245
2.19,2.54,2.52,3.77,3246
2.19,2.53,2.53,3.77,3247
2.19,2.54,2.53,3.77,3248
2.19,2.54,2.53,3.78,3249
2.19,2.54,2.52,3.78,3250
2.19,2.54,2.53,3.77,3251
2.19,2.54,2.53,3.77,3252
2.18,2.54,2.52,3.78,3253
2.19,2.54,2.52,3.78,3254
2.19,2.54,2.52,3.78,3255
2.19,2.54,2.53,3.77,3256
2.19,2.54,2.53,3.77,3257
2.19,2.54,2.53,3.77,3258
2.19,2.54,2.52,3.77,3259
2.19,2.54,2.53,3.77,3260
2.19,2.54,2.53,3.77,3261
2.19,2.54,2.53,3.77,3262
2.19,2.54,2.53,3.77,3263
2.19,2.54,2.53,3.77,3264
2.19,2.54,2.53,3.78,3265
2.19,2.54,2.52,3.77,3266
2.19,2.54,2.52,3.77,3267
2.19,2.54,2.53,3.77,3268
2.19,2.54,2.53,3.78,3269
2.19,2.54,2.52,3.77,3270
2.19,2.54,2.53,3.77,3271
2.19,2.54,2.52,3.77,3272
2.19,2.54,2.53,3.77,3273
2.18,2.54,2.53,3.77,3274
2.19,2.54,2.53,3.77,3275
2.19,2.54,2.53,3.77,3276
2.19,2.54,2.53,3.77,3277
2.19,2.54,2.53,3.77,3278
2.19,2.54,2.53,3.77,3279
2.19,2.54,2.52,3.77,3280
2.19,2.54,2.53,3.77,3281
2.19,2.54,2.53,3.77,3282
2.19,2.54,2.53,3.77,3283
2.19,2.54,2.53,3.77,3284
2.18,2.54,2.53,3.77,3285
2.19,2.54,2.53,3.77,3286
2.18,2.54,2.52,3.76,3287
2.19,2.54,2.53,3.77,3288
2.19,2.54,2.53,3.77,3289
2.19,2.54,2.52,3.77,3290
