gm102b,gm302b,gm502b,gm702b,time(sec)
2.94,2.84,2.83,2.41,4431
2.94,2.84,2.82,2.41,4432
2.94,2.84,2.83,2.41,4433
2.94,2.84,2.83,2.42,4434
2.94,2.84,2.83,2.42,4435
2.94,2.84,2.83,2.42,4436
2.94,2.84,2.83,2.41,4437
2.94,2.84,2.83,2.4,4438
2.93,2.84,2.82,2.4,4439
2.93,2.84,2.82,2.39,4440
2.93,2.84,2.82,2.39,4441
2.93,2.84,2.82,2.39,4442
2.93,2.84,2.82,2.4,4443
2.93,2.84,2.82,2.4,4444
2.94,2.84,2.82,2.4,4445
2.94,2.84,2.82,2.41,4446
2.94,2.84,2.82,2.41,4447
2.94,2.84,2.82,2.41,4448
2.94,2.84,2.82,2.41,4449
2.94,2.84,2.82,2.41,4450
2.94,2.84,2.82,2.41,4451
2.94,2.84,2.82,2.4,4452
2.94,2.84,2.82,2.4,4453
2.93,2.84,2.82,2.4,4454
2.94,2.84,2.82,2.4,4455
2.93,2.83,2.82,2.39,4456
2.93,2.83,2.82,2.39,4457
2.92,2.84,2.82,2.39,4458
2.92,2.83,2.82,2.39,4459
2.92,2.83,2.81,2.39,4460
2.93,2.84,2.81,2.39,4461
2.93,2.84,2.82,2.4,4462
2.93,2.84,2.82,2.4,4463
2.94,2.84,2.81,2.4,4464
2.93,2.84,2.82,2.4,4465
2.93,2.84,2.82,2.39,4466
2.92,2.84,2.82,2.4,4467
2.93,2.84,2.82,2.4,4468
2.93,2.84,2.82,2.41,4469
2.94,2.84,2.82,2.42,4470
2.94,2.84,2.82,2.41,4471
2.94,2.84,2.82,2.41,4472
2.93,2.83,2.82,2.4,4473
2.93,2.83,2.82,2.39,4474
2.92,2.83,2.82,2.38,4475
2.91,2.83,2.81,2.38,4476
2.91,2.83,2.81,2.37,4477
2.92,2.83,2.81,2.38,4478
2.92,2.83,2.81,2.39,4479
2.93,2.83,2.81,2.39,4480
2.94,2.84,2.81,2.4,4481
2.94,2.84,2.82,2.41,4482
2.95,2.84,2.82,2.41,4483
2.94,2.84,2.82,2.4,4484
2.94,2.84,2.82,2.4,4485
2.94,2.84,2.82,2.41,4486
2.94,2.84,2.81,2.41,4487
2.94,2.84,2.82,2.41,4488
2.94,2.84,2.82,2.41,4489
2.94,2.84,2.82,2.4,4490
2.94,2.84,2.82,2.4,4491
2.93,2.84,2.82,2.39,4492
2.94,2.84,2.81,2.39,4493
2.94,2.84,2.81,2.39,4494
2.95,2.84,2.82,2.4,4495
2.94,2.84,2.81,2.4,4496
2.95,2.84,2.81,2.4,4497
2.95,2.84,2.82,2.4,4498
2.95,2.84,2.81,2.4,4499
2.95,2.84,2.82,2.4,4500
2.94,2.84,2.82,2.4,4501
2.94,2.84,2.82,2.41,4502
2.94,2.84,2.82,2.4,4503
2.94,2.84,2.81,2.4,4504
2.93,2.84,2.82,2.4,4505
2.93,2.84,2.82,2.39,4506
2.93,2.84,2.82,2.39,4507
2.93,2.84,2.82,2.39,4508
2.93,2.84,2.82,2.39,4509
2.93,2.84,2.81,2.39,4510
2.93,2.84,2.81,2.38,4511
2.94,2.84,2.81,2.38,4512
2.94,2.84,2.81,2.39,4513
2.94,2.84,2.81,2.39,4514
2.93,2.84,2.81,2.39,4515
2.93,2.84,2.81,2.39,4516
2.93,2.84,2.81,2.38,4517
2.93,2.84,2.81,2.39,4518
2.93,2.84,2.81,2.39,4519
2.93,2.84,2.81,2.39,4520
2.94,2.84,2.81,2.4,4521
2.94,2.84,2.81,2.4,4522
2.95,2.84,2.81,2.41,4523
2.95,2.84,2.81,2.4,4524
2.94,2.84,2.82,2.4,4525
2.94,2.84,2.81,2.39,4526
2.93,2.84,2.81,2.39,4527
2.93,2.83,2.81,2.39,4528
2.93,2.83,2.81,2.39,4529
2.92,2.83,2.81,2.38,4530
2.92,2.83,2.81,2.38,4531
2.92,2.83,2.81,2.38,4532
2.92,2.83,2.81,2.38,4533
2.92,2.83,2.81,2.38,4534
2.91,2.83,2.81,2.38,4535
2.91,2.83,2.8,2.37,4536
2.9,2.83,2.8,2.37,4537
2.9,2.83,2.8,2.37,4538
2.9,2.83,2.8,2.36,4539
2.9,2.83,2.8,2.37,4540
2.91,2.83,2.8,2.37,4541
2.92,2.83,2.8,2.38,4542
2.92,2.83,2.8,2.39,4543
2.93,2.83,2.8,2.39,4544
2.93,2.83,2.8,2.4,4545
2.93,2.83,2.81,2.4,4546
2.93,2.83,2.81,2.4,4547
2.94,2.83,2.81,2.4,4548
2.94,2.83,2.81,2.39,4549
2.94,2.83,2.81,2.39,4550
2.93,2.83,2.81,2.39,4551
2.93,2.83,2.81,2.39,4552
2.93,2.83,2.81,2.39,4553
2.93,2.83,2.81,2.39,4554
2.93,2.83,2.8,2.39,4555
2.93,2.83,2.8,2.39,4556
2.93,2.83,2.81,2.39,4557
2.93,2.83,2.81,2.39,4558
2.93,2.83,2.81,2.39,4559
2.93,2.83,2.81,2.39,4560
2.93,2.83,2.81,2.39,4561
2.93,2.83,2.81,2.39,4562
2.92,2.83,2.81,2.39,4563
2.92,2.83,2.81,2.39,4564
2.93,2.83,2.81,2.39,4565
2.93,2.83,2.81,2.39,4566
2.93,2.83,2.81,2.39,4567
2.93,2.83,2.81,2.38,4568
2.93,2.83,2.81,2.38,4569
2.93,2.83,2.8,2.38,4570
2.93,2.83,2.81,2.38,4571
2.92,2.83,2.8,2.38,4572
2.93,2.83,2.81,2.39,4573
2.93,2.83,2.81,2.39,4574
2.93,2.83,2.81,2.4,4575
2.93,2.83,2.81,2.39,4576
2.93,2.83,2.81,2.39,4577
2.92,2.83,2.81,2.39,4578
2.92,2.83,2.81,2.39,4579
2.92,2.83,2.8,2.39,4580
2.92,2.83,2.81,2.39,4581
2.92,2.83,2.8,2.39,4582
2.92,2.83,2.8,2.39,4583
2.92,2.83,2.8,2.38,4584
2.92,2.82,2.8,2.39,4585
2.92,2.82,2.8,2.38,4586
2.92,2.83,2.8,2.38,4587
2.92,2.83,2.8,2.38,4588
2.92,2.83,2.8,2.39,4589
2.92,2.83,2.8,2.39,4590
2.93,2.83,2.8,2.39,4591
2.93,2.83,2.8,2.39,4592
2.93,2.83,2.8,2.39,4593
2.93,2.83,2.8,2.39,4594
2.93,2.83,2.81,2.39,4595
2.93,2.83,2.8,2.39,4596
2.92,2.83,2.8,2.39,4597
2.92,2.83,2.8,2.39,4598
2.92,2.83,2.8,2.39,4599
2.92,2.83,2.8,2.39,4600
2.92,2.83,2.81,2.39,4601
2.92,2.83,2.8,2.38,4602
2.92,2.83,2.8,2.38,4603
2.92,2.83,2.8,2.38,4604
2.92,2.83,2.8,2.38,4605
2.92,2.83,2.8,2.38,4606
2.92,2.83,2.8,2.38,4607
2.92,2.83,2.8,2.38,4608
2.92,2.83,2.8,2.38,4609
2.92,2.83,2.8,2.38,4610
2.92,2.83,2.8,2.38,4611
2.92,2.83,2.8,2.38,4612
2.92,2.83,2.8,2.38,4613
2.92,2.82,2.8,2.38,4614
2.92,2.83,2.8,2.38,4615
2.93,2.83,2.8,2.39,4616
2.92,2.82,2.8,2.38,4617
2.92,2.83,2.8,2.38,4618
2.92,2.82,2.8,2.38,4619
2.92,2.82,2.8,2.37,4620
2.91,2.83,2.8,2.37,4621
2.92,2.82,2.79,2.37,4622
2.92,2.82,2.79,2.37,4623
2.92,2.83,2.79,2.38,4624
2.92,2.83,2.8,2.38,4625
2.93,2.83,2.8,2.39,4626
2.93,2.83,2.8,2.39,4627
2.94,2.83,2.8,2.39,4628
2.94,2.83,2.8,2.4,4629
2.94,2.83,2.8,2.39,4630
2.93,2.83,2.8,2.39,4631
2.93,2.83,2.81,2.39,4632
2.93,2.83,2.8,2.39,4633
2.93,2.83,2.81,2.39,4634
2.92,2.83,2.8,2.39,4635
2.92,2.82,2.8,2.39,4636
2.92,2.82,2.8,2.38,4637
2.91,2.83,2.8,2.38,4638
2.91,2.82,2.8,2.37,4639
2.91,2.82,2.8,2.37,4640
2.91,2.82,2.8,2.38,4641
2.91,2.83,2.8,2.38,4642
2.92,2.83,2.8,2.39,4643
2.93,2.83,2.8,2.39,4644
2.92,2.83,2.8,2.39,4645
2.93,2.83,2.8,2.39,4646
2.93,2.83,2.8,2.39,4647
2.93,2.83,2.8,2.4,4648
2.93,2.83,2.8,2.39,4649
2.93,2.83,2.8,2.39,4650
2.92,2.82,2.8,2.38,4651
2.91,2.82,2.8,2.37,4652
2.9,2.82,2.8,2.36,4653
2.9,2.81,2.8,2.35,4654
2.9,2.81,2.79,2.35,4655
2.9,2.81,2.79,2.35,4656
2.9,2.81,2.79,2.34,4657
2.9,2.82,2.79,2.34,4658
2.91,2.82,2.79,2.35,4659
2.93,2.82,2.79,2.35,4660
2.93,2.83,2.79,2.36,4661
2.94,2.83,2.79,2.38,4662
2.95,2.83,2.79,2.39,4663
2.95,2.83,2.79,2.39,4664
2.95,2.83,2.8,2.39,4665
2.95,2.83,2.8,2.39,4666
2.94,2.83,2.8,2.39,4667
2.94,2.83,2.8,2.39,4668
2.94,2.83,2.8,2.39,4669
2.94,2.83,2.8,2.39,4670
2.93,2.83,2.8,2.39,4671
2.93,2.83,2.8,2.39,4672
2.93,2.83,2.8,2.39,4673
2.93,2.83,2.8,2.39,4674
2.92,2.83,2.8,2.38,4675
2.92,2.83,2.8,2.38,4676
2.92,2.83,2.8,2.38,4677
2.92,2.83,2.8,2.38,4678
2.91,2.83,2.8,2.37,4679
2.92,2.83,2.8,2.38,4680
2.92,2.83,2.8,2.37,4681
2.92,2.83,2.8,2.38,4682
2.92,2.83,2.8,2.38,4683
2.91,2.83,2.8,2.38,4684
2.92,2.83,2.8,2.39,4685
2.93,2.83,2.8,2.39,4686
2.93,2.83,2.8,2.4,4687
2.93,2.83,2.8,2.39,4688
2.93,2.83,2.8,2.39,4689
2.93,2.83,2.81,2.39,4690
2.93,2.83,2.81,2.39,4691
2.93,2.83,2.8,2.39,4692
2.93,2.83,2.81,2.39,4693
2.93,2.83,2.81,2.39,4694
2.93,2.83,2.81,2.39,4695
2.93,2.83,2.81,2.39,4696
2.93,2.83,2.8,2.39,4697
2.93,2.83,2.8,2.39,4698
2.93,2.83,2.81,2.39,4699
2.93,2.83,2.81,2.39,4700
2.93,2.83,2.81,2.39,4701
2.92,2.83,2.81,2.39,4702
2.92,2.82,2.81,2.38,4703
2.92,2.83,2.8,2.38,4704
2.92,2.83,2.8,2.38,4705
2.92,2.82,2.8,2.38,4706
2.92,2.82,2.8,2.39,4707
2.92,2.82,2.8,2.39,4708
2.92,2.83,2.8,2.39,4709
2.92,2.83,2.8,2.38,4710
2.91,2.82,2.8,2.38,4711
2.91,2.82,2.8,2.38,4712
2.92,2.82,2.8,2.38,4713
2.92,2.82,2.8,2.39,4714
2.92,2.83,2.8,2.39,4715
2.92,2.83,2.8,2.39,4716
2.93,2.83,2.8,2.39,4717
2.93,2.83,2.8,2.39,4718
2.93,2.83,2.8,2.39,4719
2.93,2.82,2.8,2.39,4720
2.93,2.82,2.81,2.39,4721
2.92,2.82,2.8,2.39,4722
2.92,2.82,2.8,2.38,4723
2.92,2.82,2.8,2.38,4724
2.92,2.82,2.8,2.38,4725
2.92,2.83,2.8,2.38,4726
2.93,2.83,2.8,2.39,4727
2.93,2.83,2.8,2.39,4728
2.93,2.83,2.8,2.39,4729
2.93,2.83,2.8,2.4,4730
2.93,2.83,2.8,2.4,4731
2.93,2.83,2.81,2.4,4732
2.93,2.83,2.8,2.4,4733
2.93,2.83,2.81,2.4,4734
2.93,2.83,2.81,2.4,4735
2.93,2.83,2.81,2.4,4736
2.93,2.83,2.81,2.4,4737
2.93,2.83,2.81,2.39,4738
2.93,2.83,2.81,2.39,4739
2.92,2.83,2.8,2.38,4740
2.92,2.83,2.8,2.38,4741
2.91,2.82,2.8,2.37,4742
2.91,2.82,2.8,2.37,4743
2.91,2.82,2.8,2.37,4744
2.9,2.82,2.8,2.37,4745
2.91,2.82,2.8,2.37,4746
2.91,2.82,2.79,2.37,4747
2.92,2.82,2.8,2.38,4748
2.92,2.82,2.8,2.39,4749
2.93,2.83,2.8,2.39,4750
2.94,2.83,2.8,2.4,4751
2.94,2.83,2.8,2.4,4752
2.94,2.83,2.8,2.4,4753
2.95,2.83,2.81,2.41,4754
2.95,2.83,2.81,2.41,4755
2.94,2.83,2.81,2.4,4756
2.93,2.83,2.81,2.39,4757
2.92,2.83,2.81,2.39,4758
2.92,2.83,2.81,2.38,4759
2.92,2.82,2.8,2.37,4760
2.92,2.82,2.8,2.37,4761
2.91,2.82,2.8,2.37,4762
2.91,2.82,2.8,2.36,4763
2.91,2.82,2.8,2.36,4764
2.91,2.82,2.8,2.36,4765
2.91,2.82,2.79,2.36,4766
2.91,2.82,2.8,2.36,4767
2.91,2.82,2.79,2.36,4768
2.91,2.82,2.79,2.36,4769
2.91,2.82,2.79,2.36,4770
2.91,2.82,2.79,2.36,4771
2.92,2.83,2.79,2.36,4772
2.92,2.82,2.79,2.36,4773
2.92,2.83,2.79,2.37,4774
2.93,2.83,2.79,2.38,4775
2.93,2.83,2.79,2.38,4776
2.93,2.83,2.8,2.38,4777
2.93,2.83,2.8,2.38,4778
2.93,2.83,2.8,2.38,4779
2.93,2.83,2.8,2.39,4780
2.94,2.83,2.8,2.39,4781
2.94,2.83,2.8,2.4,4782
2.94,2.83,2.8,2.39,4783
2.93,2.83,2.8,2.39,4784
2.93,2.83,2.8,2.38,4785
2.92,2.82,2.8,2.38,4786
2.92,2.82,2.8,2.37,4787
2.91,2.82,2.8,2.37,4788
2.91,2.82,2.8,2.36,4789
2.91,2.82,2.79,2.36,4790
2.91,2.82,2.8,2.36,4791
2.91,2.82,2.79,2.37,4792
2.92,2.82,2.8,2.37,4793
2.92,2.83,2.8,2.38,4794
2.92,2.82,2.8,2.39,4795
2.92,2.82,2.8,2.38,4796
2.91,2.82,2.8,2.37,4797
2.91,2.82,2.8,2.36,4798
2.9,2.82,2.79,2.35,4799
2.9,2.81,2.79,2.35,4800
2.9,2.81,2.79,2.35,4801
2.9,2.81,2.79,2.35,4802
2.91,2.82,2.79,2.36,4803
2.91,2.82,2.79,2.37,4804
2.92,2.82,2.79,2.37,4805
2.93,2.82,2.79,2.38,4806
2.93,2.82,2.8,2.38,4807
2.93,2.82,2.8,2.39,4808
2.94,2.83,2.8,2.39,4809
2.93,2.83,2.8,2.39,4810
2.93,2.83,2.8,2.39,4811
2.93,2.83,2.79,2.39,4812
2.93,2.82,2.8,2.39,4813
2.93,2.82,2.8,2.39,4814
2.93,2.83,2.8,2.39,4815
2.93,2.83,2.8,2.39,4816
2.93,2.83,2.8,2.39,4817
2.93,2.83,2.8,2.39,4818
2.92,2.83,2.8,2.39,4819
2.92,2.82,2.8,2.38,4820
2.92,2.82,2.8,2.39,4821
2.92,2.82,2.8,2.39,4822
2.93,2.83,2.8,2.39,4823
2.93,2.83,2.8,2.39,4824
2.94,2.83,2.81,2.4,4825
2.94,2.83,2.81,2.39,4826
2.94,2.83,2.81,2.39,4827
2.94,2.83,2.81,2.38,4828
2.94,2.83,2.81,2.38,4829
2.94,2.83,2.8,2.38,4830
2.94,2.83,2.81,2.38,4831
2.95,2.83,2.81,2.39,4832
2.95,2.83,2.8,2.39,4833
2.95,2.83,2.81,2.4,4834
2.95,2.84,2.81,2.39,4835
2.95,2.84,2.81,2.4,4836
2.95,2.83,2.81,2.4,4837
2.95,2.84,2.81,2.39,4838
2.95,2.84,2.81,2.4,4839
2.95,2.84,2.81,2.41,4840
2.95,2.84,2.81,2.41,4841
2.94,2.83,2.82,2.4,4842
2.94,2.83,2.82,2.4,4843
2.93,2.83,2.81,2.39,4844
2.92,2.83,2.81,2.38,4845
2.92,2.83,2.81,2.38,4846
2.91,2.83,2.8,2.37,4847
2.91,2.83,2.81,2.36,4848
2.91,2.83,2.8,2.36,4849
2.91,2.83,2.8,2.36,4850
2.91,2.83,2.8,2.36,4851
2.92,2.83,2.8,2.36,4852
2.93,2.83,2.8,2.37,4853
2.94,2.83,2.8,2.38,4854
2.94,2.83,2.8,2.39,4855
2.95,2.83,2.8,2.39,4856
2.95,2.83,2.81,2.39,4857
2.95,2.83,2.8,2.39,4858
2.95,2.83,2.81,2.39,4859
2.95,2.83,2.81,2.39,4860
2.95,2.83,2.81,2.39,4861
2.94,2.83,2.81,2.39,4862
2.94,2.83,2.81,2.39,4863
2.93,2.83,2.81,2.39,4864
2.93,2.83,2.81,2.39,4865
2.92,2.83,2.81,2.39,4866
2.92,2.83,2.81,2.37,4867
2.91,2.83,2.8,2.37,4868
2.91,2.82,2.8,2.36,4869
2.9,2.82,2.8,2.35,4870
2.9,2.82,2.79,2.34,4871
2.89,2.82,2.79,2.34,4872
2.89,2.82,2.79,2.35,4873
2.9,2.82,2.79,2.35,4874
2.91,2.82,2.79,2.36,4875
2.91,2.82,2.79,2.36,4876
2.92,2.82,2.79,2.37,4877
2.92,2.82,2.79,2.37,4878
2.92,2.82,2.79,2.37,4879
2.92,2.82,2.79,2.37,4880
2.92,2.82,2.79,2.37,4881
2.92,2.82,2.79,2.37,4882
2.92,2.82,2.79,2.37,4883
2.91,2.82,2.79,2.37,4884
2.91,2.82,2.79,2.36,4885
2.91,2.82,2.79,2.36,4886
2.92,2.82,2.79,2.36,4887
2.92,2.82,2.79,2.37,4888
2.92,2.82,2.79,2.37,4889
2.92,2.83,2.79,2.37,4890
2.92,2.82,2.79,2.38,4891
2.92,2.82,2.79,2.37,4892
2.93,2.83,2.79,2.38,4893
2.93,2.82,2.79,2.38,4894
2.92,2.82,2.8,2.38,4895
2.92,2.82,2.8,2.38,4896
2.92,2.82,2.79,2.38,4897
2.92,2.82,2.79,2.38,4898
2.92,2.82,2.8,2.38,4899
2.92,2.82,2.79,2.37,4900
2.92,2.82,2.79,2.37,4901
2.92,2.82,2.79,2.38,4902
2.92,2.82,2.79,2.38,4903
2.92,2.82,2.8,2.38,4904
2.93,2.83,2.8,2.38,4905
2.93,2.83,2.8,2.39,4906
2.94,2.83,2.8,2.39,4907
2.94,2.83,2.8,2.39,4908
2.94,2.83,2.8,2.39,4909
2.94,2.83,2.8,2.39,4910
2.94,2.83,2.8,2.39,4911
2.94,2.83,2.8,2.39,4912
2.94,2.83,2.8,2.4,4913
2.94,2.83,2.8,2.39,4914
2.94,2.83,2.8,2.39,4915
2.93,2.83,2.81,2.39,4916
2.93,2.83,2.8,2.39,4917
2.93,2.83,2.8,2.39,4918
2.93,2.83,2.8,2.38,4919
2.93,2.83,2.8,2.38,4920
2.93,2.83,2.8,2.38,4921
2.93,2.83,2.8,2.38,4922
2.93,2.83,2.8,2.38,4923
2.93,2.83,2.8,2.39,4924
2.93,2.83,2.8,2.39,4925
2.93,2.83,2.8,2.39,4926
2.93,2.83,2.8,2.39,4927
2.93,2.83,2.8,2.39,4928
2.93,2.83,2.8,2.39,4929
2.93,2.83,2.81,2.39,4930
2.93,2.83,2.8,2.39,4931
2.93,2.83,2.8,2.39,4932
2.93,2.83,2.8,2.39,4933
2.93,2.83,2.8,2.38,4934
2.92,2.83,2.8,2.37,4935
2.91,2.82,2.8,2.37,4936
2.91,2.82,2.8,2.36,4937
2.9,2.82,2.8,2.36,4938
2.9,2.82,2.79,2.35,4939
2.91,2.82,2.79,2.36,4940
2.91,2.82,2.79,2.36,4941
2.91,2.82,2.79,2.37,4942
2.92,2.82,2.79,2.37,4943
2.92,2.82,2.79,2.37,4944
2.91,2.82,2.79,2.38,4945
2.92,2.82,2.79,2.38,4946
2.92,2.82,2.79,2.38,4947
2.92,2.82,2.79,2.38,4948
2.92,2.82,2.8,2.39,4949
2.93,2.82,2.79,2.39,4950
2.94,2.83,2.8,2.39,4951
2.94,2.83,2.8,2.4,4952
2.94,2.83,2.8,2.39,4953
2.94,2.83,2.8,2.39,4954
2.94,2.83,2.8,2.39,4955
2.94,2.83,2.8,2.39,4956
2.93,2.83,2.8,2.38,4957
2.93,2.83,2.8,2.38,4958
2.93,2.83,2.8,2.38,4959
2.93,2.83,2.8,2.38,4960
2.93,2.83,2.8,2.39,4961
2.93,2.83,2.8,2.39,4962
2.92,2.83,2.8,2.38,4963
2.92,2.82,2.8,2.37,4964
2.91,2.82,2.79,2.37,4965
2.9,2.82,2.79,2.36,4966
2.9,2.82,2.79,2.36,4967
2.91,2.82,2.79,2.37,4968
2.92,2.82,2.79,2.38,4969
2.92,2.82,2.79,2.38,4970
2.93,2.83,2.8,2.38,4971
2.93,2.82,2.8,2.38,4972
2.93,2.82,2.8,2.38,4973
2.92,2.82,2.8,2.38,4974
2.92,2.82,2.79,2.37,4975
2.92,2.82,2.8,2.37,4976
2.92,2.82,2.79,2.37,4977
2.92,2.82,2.79,2.37,4978
2.92,2.82,2.79,2.37,4979
2.92,2.82,2.8,2.38,4980
2.93,2.83,2.79,2.38,4981
2.93,2.82,2.8,2.39,4982
2.93,2.82,2.8,2.39,4983
2.93,2.83,2.8,2.39,4984
2.93,2.83,2.8,2.39,4985
2.93,2.83,2.8,2.39,4986
2.93,2.83,2.8,2.39,4987
2.93,2.82,2.8,2.39,4988
2.93,2.82,2.8,2.39,4989
2.92,2.83,2.8,2.39,4990
2.92,2.82,2.8,2.38,4991
2.92,2.82,2.8,2.37,4992
2.91,2.82,2.8,2.37,4993
2.92,2.82,2.79,2.37,4994
2.92,2.82,2.8,2.37,4995
2.92,2.83,2.8,2.37,4996
2.93,2.83,2.8,2.38,4997
2.93,2.83,2.8,2.38,4998
2.93,2.83,2.8,2.39,4999
2.93,2.83,2.8,2.39,5000
2.93,2.83,2.8,2.39,5001
2.93,2.83,2.8,2.39,5002
2.94,2.83,2.8,2.39,5003
2.94,2.83,2.8,2.39,5004
2.94,2.83,2.81,2.39,5005
2.94,2.83,2.81,2.4,5006
2.94,2.83,2.8,2.4,5007
2.93,2.83,2.8,2.39,5008
2.93,2.83,2.81,2.39,5009
2.93,2.83,2.8,2.39,5010
2.92,2.83,2.8,2.38,5011
2.92,2.83,2.81,2.38,5012
2.92,2.83,2.8,2.38,5013
2.92,2.82,2.8,2.38,5014
2.92,2.83,2.8,2.38,5015
2.93,2.83,2.8,2.39,5016
2.93,2.83,2.8,2.39,5017
2.93,2.83,2.8,2.39,5018
2.93,2.83,2.81,2.39,5019
2.93,2.83,2.8,2.39,5020
2.93,2.83,2.81,2.39,5021
2.94,2.83,2.8,2.39,5022
2.94,2.83,2.81,2.4,5023
2.93,2.83,2.81,2.39,5024
2.93,2.83,2.81,2.4,5025
2.93,2.83,2.81,2.39,5026
2.93,2.83,2.81,2.39,5027
2.93,2.83,2.81,2.39,5028
2.93,2.83,2.8,2.39,5029
2.93,2.83,2.8,2.39,5030
2.92,2.83,2.8,2.38,5031
2.92,2.83,2.81,2.38,5032
2.92,2.83,2.8,2.38,5033
2.92,2.83,2.8,2.38,5034
2.92,2.83,2.8,2.38,5035
2.93,2.83,2.8,2.38,5036
2.93,2.83,2.8,2.39,5037
2.93,2.83,2.8,2.39,5038
2.93,2.83,2.8,2.39,5039
2.93,2.83,2.8,2.39,5040
2.93,2.83,2.8,2.39,5041
2.93,2.83,2.8,2.38,5042
2.93,2.83,2.8,2.39,5043
2.92,2.82,2.8,2.39,5044
2.92,2.83,2.8,2.38,5045
2.92,2.82,2.8,2.38,5046
2.92,2.82,2.8,2.37,5047
2.92,2.82,2.8,2.37,5048
2.92,2.82,2.8,2.37,5049
2.92,2.82,2.8,2.37,5050
2.92,2.83,2.8,2.37,5051
2.91,2.83,2.8,2.37,5052
2.92,2.82,2.8,2.37,5053
2.93,2.83,2.8,2.38,5054
2.93,2.83,2.8,2.38,5055
2.93,2.83,2.8,2.39,5056
2.93,2.83,2.8,2.39,5057
2.93,2.83,2.8,2.39,5058
2.94,2.83,2.8,2.39,5059
2.93,2.83,2.8,2.39,5060
2.93,2.83,2.8,2.39,5061
2.93,2.83,2.81,2.39,5062
2.94,2.83,2.8,2.39,5063
2.93,2.83,2.8,2.39,5064
2.93,2.83,2.8,2.39,5065
2.93,2.82,2.8,2.39,5066
2.92,2.82,2.8,2.38,5067
2.92,2.82,2.8,2.37,5068
2.92,2.82,2.8,2.37,5069
2.92,2.82,2.79,2.38,5070
2.91,2.82,2.8,2.38,5071
2.92,2.82,2.8,2.38,5072
2.92,2.83,2.8,2.38,5073
2.93,2.83,2.8,2.39,5074
2.93,2.83,2.8,2.39,5075
2.93,2.83,2.8,2.39,5076
2.93,2.83,2.8,2.39,5077
2.93,2.83,2.8,2.39,5078
2.93,2.83,2.8,2.39,5079
2.93,2.83,2.81,2.39,5080
2.93,2.83,2.81,2.39,5081
2.93,2.83,2.8,2.39,5082
2.93,2.82,2.8,2.38,5083
2.92,2.83,2.8,2.38,5084
2.92,2.82,2.8,2.37,5085
2.91,2.82,2.8,2.36,5086
2.91,2.82,2.8,2.36,5087
2.9,2.82,2.8,2.35,5088
2.91,2.82,2.79,2.35,5089
2.91,2.82,2.79,2.36,5090
2.91,2.82,2.79,2.37,5091
2.92,2.82,2.79,2.37,5092
2.92,2.82,2.8,2.38,5093
2.93,2.82,2.8,2.38,5094
2.93,2.82,2.79,2.38,5095
2.93,2.82,2.8,2.38,5096
2.93,2.83,2.8,2.39,5097
2.93,2.83,2.8,2.38,5098
2.93,2.83,2.8,2.39,5099
2.93,2.83,2.8,2.39,5100
2.92,2.83,2.8,2.39,5101
2.92,2.82,2.8,2.38,5102
2.92,2.82,2.8,2.38,5103
2.92,2.82,2.8,2.38,5104
2.91,2.82,2.8,2.37,5105
2.91,2.82,2.8,2.37,5106
2.91,2.82,2.8,2.37,5107
2.91,2.82,2.79,2.37,5108
2.92,2.82,2.8,2.37,5109
2.92,2.82,2.79,2.38,5110
2.92,2.82,2.8,2.38,5111
2.92,2.82,2.8,2.38,5112
2.92,2.82,2.8,2.38,5113
2.92,2.82,2.8,2.39,5114
2.92,2.82,2.8,2.39,5115
2.92,2.82,2.8,2.39,5116
2.92,2.82,2.8,2.39,5117
2.92,2.82,2.8,2.38,5118
2.92,2.82,2.8,2.38,5119
2.92,2.82,2.8,2.38,5120
2.92,2.82,2.8,2.38,5121
2.92,2.82,2.8,2.38,5122
2.92,2.82,2.8,2.38,5123
2.92,2.82,2.8,2.38,5124
2.92,2.82,2.8,2.39,5125
2.93,2.82,2.8,2.39,5126
2.93,2.82,2.8,2.38,5127
2.93,2.82,2.8,2.39,5128
2.92,2.82,2.8,2.38,5129
2.92,2.82,2.8,2.38,5130
2.92,2.82,2.8,2.37,5131
2.92,2.82,2.8,2.37,5132
2.92,2.82,2.8,2.37,5133
2.92,2.82,2.8,2.37,5134
2.92,2.82,2.8,2.37,5135
2.92,2.82,2.8,2.37,5136
2.91,2.82,2.8,2.37,5137
2.92,2.82,2.8,2.37,5138
2.91,2.82,2.8,2.37,5139
2.91,2.82,2.8,2.37,5140
2.91,2.82,2.8,2.37,5141
2.92,2.82,2.79,2.37,5142
2.92,2.82,2.8,2.38,5143
2.93,2.82,2.8,2.38,5144
2.93,2.82,2.8,2.39,5145
2.93,2.82,2.8,2.38,5146
2.93,2.82,2.8,2.39,5147
2.93,2.82,2.8,2.38,5148
2.93,2.82,2.8,2.39,5149
2.93,2.82,2.8,2.39,5150
2.93,2.82,2.8,2.39,5151
2.93,2.82,2.8,2.39,5152
2.93,2.83,2.8,2.39,5153
2.93,2.82,2.8,2.39,5154
2.93,2.83,2.8,2.39,5155
2.93,2.82,2.8,2.39,5156
2.93,2.82,2.8,2.39,5157
2.92,2.82,2.8,2.38,5158
2.92,2.82,2.8,2.38,5159
2.92,2.82,2.8,2.38,5160
2.92,2.82,2.8,2.38,5161
2.91,2.82,2.8,2.37,5162
2.91,2.82,2.8,2.37,5163
2.91,2.82,2.8,2.36,5164
2.91,2.82,2.79,2.37,5165
