gm102b,gm302b,gm502b,gm702b,time(sec)
3.35,3.41,3.36,1.6,2119
3.34,3.42,3.36,1.6,2120
3.34,3.42,3.36,1.6,2121
3.34,3.41,3.36,1.6,2122
3.34,3.41,3.36,1.6,2123
3.33,3.41,3.36,1.6,2124
3.34,3.41,3.36,1.59,2125
3.33,3.42,3.36,1.59,2126
3.33,3.41,3.36,1.6,2127
3.34,3.41,3.36,1.6,2128
3.33,3.41,3.36,1.6,2129
3.34,3.41,3.36,1.6,2130
3.34,3.41,3.36,1.6,2131
3.34,3.41,3.36,1.6,2132
3.33,3.41,3.36,1.6,2133
3.34,3.41,3.36,1.59,2134
3.34,3.41,3.36,1.6,2135
3.34,3.41,3.37,1.59,2136
3.34,3.41,3.36,1.59,2137
3.34,3.41,3.36,1.59,2138
3.34,3.41,3.36,1.6,2139
3.34,3.41,3.36,1.59,2140
3.34,3.41,3.36,1.6,2141
3.34,3.41,3.36,1.59,2142
3.34,3.41,3.36,1.59,2143
3.34,3.41,3.36,1.59,2144
3.34,3.41,3.36,1.6,2145
3.34,3.41,3.36,1.6,2146
3.34,3.41,3.36,1.6,2147
3.34,3.41,3.36,1.6,2148
3.34,3.41,3.37,1.6,2149
3.34,3.41,3.37,1.6,2150
3.34,3.41,3.36,1.6,2151
3.34,3.41,3.37,1.6,2152
3.34,3.41,3.37,1.59,2153
3.34,3.41,3.37,1.6,2154
3.34,3.41,3.37,1.6,2155
3.34,3.41,3.37,1.59,2156
3.34,3.42,3.36,1.6,2157
3.34,3.41,3.36,1.6,2158
3.34,3.41,3.37,1.6,2159
3.34,3.41,3.36,1.6,2160
3.34,3.41,3.36,1.6,2161
3.34,3.41,3.37,1.6,2162
3.34,3.41,3.36,1.6,2163
3.34,3.41,3.37,1.6,2164
3.34,3.41,3.37,1.6,2165
3.34,3.41,3.37,1.6,2166
3.34,3.41,3.37,1.6,2167
3.34,3.41,3.37,1.6,2168
3.34,3.41,3.37,1.6,2169
3.34,3.41,3.37,1.6,2170
3.34,3.41,3.37,1.6,2171
3.34,3.42,3.37,1.6,2172
3.34,3.41,3.37,1.59,2173
3.34,3.41,3.37,1.6,2174
3.34,3.41,3.37,1.59,2175
3.34,3.41,3.37,1.6,2176
3.33,3.41,3.36,1.6,2177
3.34,3.41,3.37,1.59,2178
3.34,3.41,3.36,1.6,2179
3.34,3.41,3.36,1.6,2180
3.34,3.41,3.36,1.6,2181
3.34,3.42,3.36,1.6,2182
3.34,3.41,3.36,1.6,2183
3.34,3.41,3.36,1.6,2184
3.34,3.41,3.37,1.6,2185
3.34,3.41,3.37,1.6,2186
3.34,3.41,3.36,1.6,2187
3.34,3.41,3.37,1.6,2188
3.34,3.41,3.36,1.6,2189
3.34,3.42,3.37,1.6,2190
3.34,3.42,3.37,1.6,2191
3.34,3.41,3.37,1.6,2192
3.34,3.41,3.37,1.6,2193
3.34,3.42,3.37,1.6,2194
3.34,3.42,3.37,1.6,2195
3.35,3.41,3.37,1.6,2196
3.34,3.41,3.37,1.6,2197
3.34,3.42,3.37,1.6,2198
3.34,3.42,3.37,1.6,2199
3.34,3.41,3.37,1.6,2200
3.35,3.42,3.37,1.6,2201
3.35,3.42,3.36,1.6,2202
3.34,3.42,3.37,1.6,2203
3.34,3.42,3.37,1.6,2204
3.34,3.42,3.37,1.6,2205
3.34,3.42,3.37,1.6,2206
3.34,3.42,3.37,1.6,2207
3.34,3.42,3.37,1.6,2208
3.35,3.42,3.37,1.6,2209
3.34,3.42,3.37,1.6,2210
3.35,3.42,3.37,1.6,2211
3.35,3.42,3.37,1.6,2212
3.35,3.42,3.37,1.6,2213
3.35,3.42,3.37,1.6,2214
3.35,3.42,3.37,1.6,2215
3.34,3.42,3.37,1.6,2216
3.34,3.42,3.37,1.6,2217
3.34,3.41,3.36,1.6,2218
3.34,3.41,3.37,1.6,2219
3.33,3.41,3.36,1.59,2220
3.33,3.41,3.36,1.6,2221
3.33,3.41,3.36,1.59,2222
3.33,3.41,3.36,1.59,2223
3.33,3.41,3.36,1.59,2224
3.33,3.41,3.36,1.59,2225
3.33,3.41,3.35,1.59,2226
3.32,3.41,3.35,1.59,2227
3.32,3.4,3.35,1.59,2228
3.32,3.41,3.35,1.59,2229
3.32,3.4,3.36,1.59,2230
3.32,3.4,3.35,1.59,2231
3.32,3.4,3.35,1.59,2232
3.32,3.4,3.35,1.59,2233
3.32,3.4,3.35,1.59,2234
3.32,3.4,3.35,1.59,2235
3.32,3.4,3.35,1.59,2236
3.31,3.4,3.35,1.59,2237
3.31,3.39,3.35,1.59,2238
3.31,3.39,3.35,1.59,2239
3.31,3.4,3.35,1.59,2240
3.32,3.39,3.35,1.59,2241
3.32,3.39,3.34,1.59,2242
3.32,3.39,3.35,1.59,2243
3.32,3.39,3.35,1.59,2244
3.32,3.39,3.35,1.6,2245
3.32,3.39,3.35,1.6,2246
3.32,3.4,3.35,1.59,2247
3.32,3.39,3.35,1.59,2248
3.32,3.39,3.35,1.6,2249
3.32,3.39,3.35,1.6,2250
3.32,3.39,3.35,1.6,2251
3.32,3.39,3.35,1.6,2252
3.32,3.39,3.35,1.59,2253
3.32,3.4,3.36,1.6,2254
3.32,3.4,3.36,1.6,2255
3.32,3.4,3.35,1.6,2256
3.32,3.39,3.35,1.59,2257
3.32,3.39,3.35,1.6,2258
3.32,3.39,3.35,1.6,2259
3.32,3.4,3.35,1.59,2260
3.32,3.4,3.36,1.59,2261
3.32,3.4,3.35,1.6,2262
3.32,3.4,3.35,1.6,2263
3.32,3.39,3.35,1.6,2264
3.32,3.4,3.35,1.6,2265
3.32,3.39,3.35,1.6,2266
3.32,3.4,3.36,1.6,2267
3.33,3.39,3.36,1.6,2268
3.32,3.4,3.36,1.6,2269
3.32,3.4,3.35,1.6,2270
3.32,3.4,3.36,1.6,2271
3.33,3.4,3.35,1.6,2272
3.33,3.4,3.36,1.6,2273
3.33,3.4,3.36,1.6,2274
3.33,3.4,3.36,1.6,2275
3.33,3.4,3.36,1.6,2276
3.33,3.4,3.36,1.6,2277
3.33,3.4,3.36,1.6,2278
3.32,3.4,3.36,1.6,2279
3.32,3.4,3.36,1.6,2280
3.33,3.4,3.35,1.6,2281
3.32,3.4,3.36,1.6,2282
3.33,3.4,3.36,1.6,2283
3.32,3.4,3.35,1.6,2284
3.32,3.4,3.35,1.6,2285
3.32,3.4,3.35,1.6,2286
3.32,3.4,3.35,1.6,2287
3.32,3.39,3.35,1.6,2288
3.32,3.4,3.36,1.6,2289
3.32,3.4,3.36,1.6,2290
3.32,3.4,3.35,1.6,2291
3.33,3.4,3.36,1.6,2292
3.32,3.4,3.36,1.6,2293
3.33,3.4,3.36,1.6,2294
3.33,3.4,3.36,1.6,2295
3.33,3.4,3.36,1.6,2296
3.34,3.4,3.36,1.6,2297
3.33,3.4,3.36,1.6,2298
3.33,3.4,3.36,1.6,2299
3.33,3.4,3.36,1.6,2300
3.33,3.4,3.36,1.6,2301
3.33,3.4,3.36,1.6,2302
3.33,3.4,3.36,1.6,2303
3.34,3.41,3.36,1.6,2304
3.33,3.41,3.36,1.6,2305
3.33,3.41,3.36,1.6,2306
3.34,3.4,3.36,1.6,2307
3.33,3.41,3.36,1.6,2308
3.33,3.41,3.36,1.6,2309
3.34,3.41,3.36,1.6,2310
3.33,3.41,3.36,1.6,2311
3.33,3.4,3.36,1.6,2312
3.33,3.41,3.36,1.6,2313
3.33,3.41,3.36,1.6,2314
3.33,3.41,3.36,1.6,2315
3.33,3.41,3.36,1.6,2316
3.33,3.41,3.36,1.6,2317
3.34,3.41,3.36,1.6,2318
3.33,3.41,3.36,1.6,2319
3.33,3.41,3.36,1.6,2320
3.33,3.41,3.36,1.6,2321
3.34,3.41,3.36,1.6,2322
3.33,3.41,3.36,1.6,2323
3.33,3.41,3.36,1.6,2324
3.33,3.41,3.36,1.6,2325
3.33,3.41,3.36,1.6,2326
3.33,3.41,3.36,1.6,2327
3.33,3.41,3.37,1.6,2328
3.34,3.41,3.37,1.6,2329
3.34,3.41,3.36,1.6,2330
3.33,3.41,3.36,1.6,2331
3.33,3.41,3.36,1.6,2332
3.33,3.41,3.36,1.6,2333
3.33,3.41,3.37,1.6,2334
3.34,3.41,3.36,1.6,2335
3.34,3.41,3.37,1.6,2336
3.34,3.41,3.37,1.6,2337
3.34,3.41,3.36,1.6,2338
3.35,3.42,3.37,1.6,2339
3.34,3.41,3.37,1.6,2340
3.34,3.42,3.37,1.6,2341
3.35,3.42,3.37,1.6,2342
3.35,3.42,3.37,1.6,2343
3.35,3.42,3.37,1.6,2344
3.35,3.42,3.37,1.6,2345
3.35,3.42,3.37,1.6,2346
3.35,3.42,3.37,1.6,2347
3.35,3.42,3.37,1.6,2348
3.35,3.42,3.37,1.6,2349
3.35,3.42,3.37,1.6,2350
3.35,3.42,3.37,1.6,2351
3.35,3.43,3.37,1.6,2352
3.35,3.43,3.37,1.6,2353
3.35,3.43,3.37,1.6,2354
3.35,3.43,3.37,1.6,2355
3.35,3.42,3.38,1.6,2356
3.35,3.43,3.38,1.6,2357
3.35,3.43,3.37,1.6,2358
3.35,3.43,3.37,1.6,2359
3.35,3.43,3.37,1.6,2360
3.35,3.42,3.37,1.6,2361
3.35,3.43,3.37,1.6,2362
3.35,3.43,3.37,1.6,2363
3.35,3.43,3.37,1.6,2364
3.35,3.43,3.37,1.59,2365
3.35,3.43,3.37,1.59,2366
3.35,3.43,3.38,1.6,2367
3.35,3.43,3.37,1.59,2368
3.35,3.43,3.37,1.6,2369
3.35,3.43,3.37,1.6,2370
3.35,3.43,3.37,1.6,2371
3.35,3.43,3.37,1.59,2372
3.35,3.43,3.38,1.6,2373
3.35,3.43,3.37,1.6,2374
3.35,3.43,3.37,1.59,2375
3.35,3.43,3.37,1.59,2376
3.35,3.43,3.37,1.59,2377
3.35,3.43,3.37,1.6,2378
3.35,3.43,3.37,1.59,2379
3.35,3.43,3.38,1.6,2380
3.35,3.43,3.37,1.6,2381
3.35,3.44,3.37,1.6,2382
3.35,3.44,3.37,1.59,2383
3.36,3.43,3.37,1.59,2384
3.35,3.43,3.37,1.59,2385
3.35,3.43,3.37,1.59,2386
3.35,3.43,3.37,1.59,2387
3.35,3.43,3.37,1.59,2388
3.35,3.43,3.37,1.59,2389
3.34,3.43,3.36,1.59,2390
3.35,3.43,3.37,1.59,2391
3.35,3.43,3.37,1.59,2392
3.35,3.43,3.37,1.59,2393
3.34,3.43,3.36,1.59,2394
3.34,3.43,3.37,1.59,2395
3.34,3.42,3.37,1.59,2396
3.34,3.42,3.36,1.59,2397
3.34,3.43,3.36,1.59,2398
3.33,3.42,3.36,1.59,2399
3.34,3.42,3.36,1.59,2400
3.33,3.42,3.36,1.59,2401
3.34,3.42,3.36,1.59,2402
3.33,3.42,3.36,1.59,2403
3.33,3.42,3.36,1.58,2404
3.33,3.41,3.36,1.58,2405
3.33,3.41,3.36,1.59,2406
3.33,3.42,3.36,1.58,2407
3.34,3.41,3.36,1.59,2408
3.34,3.42,3.36,1.59,2409
3.33,3.42,3.36,1.59,2410
3.33,3.42,3.36,1.59,2411
3.34,3.41,3.36,1.59,2412
3.34,3.42,3.36,1.59,2413
3.34,3.42,3.36,1.59,2414
3.34,3.41,3.36,1.59,2415
3.33,3.41,3.36,1.59,2416
3.34,3.42,3.36,1.59,2417
3.33,3.41,3.36,1.59,2418
3.33,3.42,3.36,1.59,2419
3.33,3.41,3.36,1.59,2420
3.33,3.41,3.36,1.59,2421
3.33,3.41,3.36,1.59,2422
3.33,3.41,3.35,1.59,2423
3.33,3.41,3.36,1.59,2424
3.33,3.41,3.35,1.59,2425
3.33,3.41,3.36,1.59,2426
3.34,3.41,3.36,1.59,2427
3.33,3.41,3.36,1.59,2428
3.34,3.41,3.36,1.59,2429
3.34,3.41,3.36,1.59,2430
3.34,3.41,3.36,1.6,2431
3.34,3.41,3.36,1.59,2432
3.34,3.41,3.36,1.6,2433
3.34,3.41,3.36,1.6,2434
3.34,3.41,3.36,1.6,2435
3.34,3.41,3.36,1.6,2436
3.34,3.42,3.36,1.6,2437
3.34,3.42,3.36,1.6,2438
3.34,3.42,3.36,1.6,2439
3.34,3.42,3.36,1.6,2440
3.34,3.42,3.36,1.6,2441
3.34,3.42,3.37,1.6,2442
3.34,3.42,3.36,1.6,2443
3.34,3.42,3.36,1.59,2444
3.34,3.42,3.37,1.6,2445
3.34,3.42,3.37,1.6,2446
3.35,3.42,3.36,1.6,2447
3.34,3.42,3.37,1.6,2448
3.34,3.42,3.37,1.59,2449
3.34,3.42,3.37,1.6,2450
3.34,3.42,3.36,1.59,2451
3.34,3.42,3.37,1.6,2452
3.34,3.42,3.37,1.6,2453
3.34,3.42,3.36,1.6,2454
3.34,3.42,3.37,1.6,2455
3.34,3.42,3.36,1.59,2456
3.34,3.42,3.36,1.6,2457
3.34,3.42,3.36,1.6,2458
3.34,3.42,3.36,1.59,2459
3.34,3.42,3.36,1.6,2460
3.34,3.42,3.36,1.6,2461
3.34,3.42,3.36,1.59,2462
3.34,3.41,3.35,1.59,2463
3.34,3.41,3.36,1.59,2464
3.34,3.42,3.36,1.59,2465
3.33,3.41,3.36,1.59,2466
3.33,3.41,3.36,1.59,2467
3.33,3.41,3.36,1.59,2468
3.33,3.41,3.35,1.59,2469
3.32,3.41,3.35,1.59,2470
3.32,3.41,3.35,1.59,2471
3.32,3.4,3.35,1.59,2472
3.31,3.4,3.35,1.59,2473
3.31,3.4,3.35,1.59,2474
3.31,3.4,3.35,1.59,2475
3.32,3.4,3.34,1.59,2476
3.32,3.4,3.35,1.59,2477
3.32,3.4,3.35,1.59,2478
3.32,3.4,3.35,1.59,2479
3.32,3.4,3.35,1.59,2480
3.32,3.4,3.35,1.59,2481
3.33,3.4,3.36,1.59,2482
3.33,3.4,3.35,1.59,2483
3.33,3.4,3.35,1.6,2484
3.33,3.4,3.35,1.6,2485
3.33,3.4,3.36,1.59,2486
3.33,3.4,3.36,1.6,2487
3.33,3.4,3.35,1.6,2488
3.32,3.4,3.35,1.6,2489
3.33,3.4,3.36,1.6,2490
3.32,3.4,3.36,1.59,2491
3.33,3.4,3.36,1.6,2492
3.33,3.4,3.36,1.6,2493
3.33,3.4,3.36,1.59,2494
3.33,3.4,3.35,1.59,2495
3.32,3.4,3.35,1.6,2496
3.32,3.4,3.35,1.6,2497
3.32,3.4,3.35,1.59,2498
3.32,3.4,3.35,1.59,2499
3.32,3.4,3.35,1.6,2500
3.32,3.4,3.35,1.59,2501
3.32,3.4,3.35,1.59,2502
3.32,3.4,3.35,1.59,2503
3.31,3.39,3.35,1.59,2504
3.31,3.39,3.35,1.59,2505
3.31,3.39,3.35,1.59,2506
3.31,3.39,3.35,1.59,2507
3.31,3.39,3.35,1.59,2508
3.31,3.39,3.35,1.59,2509
3.31,3.39,3.35,1.59,2510
3.32,3.39,3.35,1.59,2511
3.31,3.39,3.35,1.6,2512
3.31,3.39,3.35,1.6,2513
3.32,3.39,3.35,1.59,2514
3.32,3.39,3.35,1.59,2515
3.32,3.39,3.35,1.6,2516
3.32,3.39,3.35,1.6,2517
3.32,3.39,3.35,1.6,2518
3.32,3.39,3.35,1.6,2519
3.32,3.39,3.35,1.6,2520
3.32,3.39,3.35,1.6,2521
3.32,3.39,3.36,1.6,2522
3.32,3.4,3.35,1.6,2523
3.33,3.4,3.36,1.6,2524
3.32,3.4,3.36,1.6,2525
3.33,3.4,3.36,1.6,2526
3.33,3.39,3.36,1.6,2527
3.33,3.4,3.36,1.6,2528
3.33,3.4,3.36,1.6,2529
3.33,3.4,3.36,1.6,2530
3.33,3.4,3.36,1.61,2531
3.33,3.4,3.36,1.6,2532
3.33,3.4,3.36,1.6,2533
3.33,3.4,3.36,1.6,2534
3.33,3.4,3.36,1.6,2535
3.33,3.4,3.36,1.6,2536
3.33,3.4,3.36,1.6,2537
3.33,3.4,3.36,1.6,2538
3.33,3.4,3.36,1.6,2539
3.33,3.4,3.36,1.6,2540
3.33,3.4,3.36,1.6,2541
3.33,3.4,3.36,1.6,2542
3.33,3.4,3.36,1.6,2543
3.33,3.4,3.35,1.6,2544
3.32,3.4,3.36,1.6,2545
3.32,3.4,3.35,1.6,2546
3.33,3.4,3.36,1.6,2547
3.32,3.4,3.36,1.6,2548
3.32,3.4,3.36,1.6,2549
3.33,3.4,3.36,1.6,2550
3.32,3.4,3.36,1.6,2551
3.33,3.4,3.36,1.6,2552
3.33,3.4,3.36,1.6,2553
3.33,3.4,3.36,1.6,2554
3.32,3.4,3.36,1.6,2555
3.33,3.4,3.36,1.6,2556
3.33,3.4,3.36,1.6,2557
3.32,3.4,3.36,1.6,2558
3.32,3.4,3.35,1.6,2559
3.32,3.39,3.35,1.6,2560
3.31,3.39,3.35,1.6,2561
3.31,3.39,3.35,1.6,2562
3.31,3.39,3.35,1.59,2563
3.31,3.39,3.35,1.6,2564
3.31,3.39,3.35,1.6,2565
3.31,3.39,3.35,1.6,2566
3.31,3.39,3.35,1.6,2567
3.31,3.39,3.35,1.6,2568
3.31,3.39,3.35,1.6,2569
3.31,3.39,3.35,1.6,2570
3.31,3.39,3.35,1.6,2571
3.32,3.39,3.35,1.6,2572
3.32,3.39,3.35,1.6,2573
3.32,3.39,3.35,1.6,2574
3.32,3.39,3.35,1.6,2575
3.32,3.39,3.35,1.6,2576
3.32,3.39,3.35,1.6,2577
3.32,3.39,3.36,1.61,2578
3.32,3.39,3.36,1.6,2579
3.32,3.39,3.36,1.61,2580
3.32,3.39,3.35,1.61,2581
3.32,3.39,3.36,1.61,2582
3.33,3.39,3.36,1.61,2583
3.33,3.4,3.36,1.61,2584
3.33,3.4,3.36,1.61,2585
3.33,3.4,3.36,1.6,2586
3.33,3.39,3.36,1.6,2587
3.32,3.39,3.36,1.61,2588
3.33,3.4,3.36,1.61,2589
3.33,3.39,3.36,1.61,2590
3.33,3.4,3.36,1.61,2591
3.33,3.4,3.36,1.61,2592
3.33,3.4,3.37,1.61,2593
3.33,3.4,3.37,1.61,2594
3.33,3.4,3.36,1.61,2595
3.33,3.4,3.36,1.61,2596
3.33,3.4,3.37,1.61,2597
3.33,3.4,3.37,1.61,2598
3.33,3.4,3.37,1.6,2599
3.33,3.4,3.36,1.61,2600
3.33,3.4,3.37,1.61,2601
3.33,3.4,3.37,1.61,2602
3.33,3.4,3.36,1.61,2603
3.33,3.4,3.36,1.61,2604
3.33,3.4,3.36,1.61,2605
3.33,3.41,3.36,1.61,2606
3.33,3.4,3.36,1.61,2607
3.33,3.4,3.36,1.6,2608
3.33,3.4,3.36,1.61,2609
3.33,3.4,3.36,1.61,2610
3.33,3.4,3.36,1.61,2611
3.33,3.4,3.36,1.61,2612
3.33,3.41,3.37,1.61,2613
3.33,3.41,3.37,1.61,2614
3.33,3.41,3.36,1.61,2615
3.33,3.4,3.36,1.6,2616
3.33,3.41,3.37,1.61,2617
3.33,3.41,3.36,1.6,2618
3.33,3.4,3.36,1.6,2619
3.32,3.4,3.36,1.6,2620
3.32,3.4,3.36,1.6,2621
3.33,3.4,3.36,1.6,2622
3.32,3.4,3.36,1.6,2623
3.33,3.4,3.36,1.61,2624
3.33,3.4,3.36,1.61,2625
3.33,3.4,3.36,1.61,2626
3.33,3.4,3.36,1.6,2627
3.33,3.4,3.36,1.61,2628
3.33,3.4,3.36,1.6,2629
3.33,3.4,3.36,1.61,2630
3.33,3.4,3.37,1.61,2631
3.33,3.4,3.37,1.61,2632
3.33,3.4,3.36,1.61,2633
3.33,3.4,3.37,1.6,2634
3.33,3.4,3.36,1.61,2635
3.33,3.4,3.36,1.6,2636
3.33,3.4,3.36,1.6,2637
3.33,3.4,3.36,1.6,2638
3.33,3.4,3.36,1.6,2639
3.33,3.4,3.36,1.6,2640
3.33,3.4,3.36,1.6,2641
3.32,3.4,3.36,1.6,2642
3.32,3.4,3.36,1.6,2643
3.32,3.4,3.36,1.6,2644
3.33,3.4,3.36,1.6,2645
3.33,3.4,3.36,1.6,2646
3.33,3.4,3.36,1.6,2647
3.33,3.4,3.36,1.61,2648
3.33,3.4,3.36,1.6,2649
3.33,3.4,3.36,1.6,2650
3.33,3.4,3.36,1.61,2651
3.33,3.4,3.36,1.6,2652
3.33,3.4,3.36,1.6,2653
3.33,3.4,3.36,1.6,2654
3.33,3.4,3.36,1.6,2655
3.33,3.4,3.36,1.61,2656
3.33,3.4,3.37,1.61,2657
3.33,3.4,3.36,1.61,2658
3.33,3.4,3.37,1.61,2659
3.33,3.4,3.36,1.61,2660
3.33,3.4,3.36,1.61,2661
3.33,3.4,3.36,1.61,2662
3.33,3.4,3.36,1.6,2663
3.33,3.41,3.37,1.6,2664
3.33,3.4,3.36,1.61,2665
3.34,3.41,3.37,1.61,2666
3.33,3.41,3.37,1.6,2667
3.33,3.41,3.37,1.61,2668
3.34,3.41,3.37,1.61,2669
3.34,3.41,3.37,1.61,2670
3.34,3.41,3.37,1.61,2671
3.34,3.41,3.37,1.61,2672
3.34,3.41,3.37,1.61,2673
3.34,3.41,3.37,1.61,2674
3.34,3.41,3.37,1.61,2675
3.34,3.41,3.37,1.61,2676
3.34,3.41,3.37,1.61,2677
3.35,3.41,3.37,1.61,2678
3.35,3.42,3.37,1.61,2679
3.35,3.41,3.37,1.61,2680
3.35,3.41,3.37,1.61,2681
3.35,3.42,3.37,1.61,2682
3.35,3.42,3.37,1.6,2683
3.35,3.42,3.37,1.6,2684
3.34,3.42,3.37,1.61,2685
3.34,3.42,3.37,1.61,2686
3.34,3.42,3.37,1.6,2687
3.35,3.42,3.37,1.61,2688
3.34,3.42,3.37,1.61,2689
3.34,3.42,3.37,1.6,2690
3.34,3.42,3.37,1.6,2691
3.34,3.42,3.37,1.6,2692
3.34,3.42,3.37,1.6,2693
3.35,3.42,3.37,1.6,2694
3.34,3.42,3.37,1.6,2695
3.35,3.42,3.37,1.6,2696
3.35,3.42,3.37,1.61,2697
3.35,3.42,3.37,1.6,2698
3.35,3.42,3.37,1.6,2699
3.35,3.42,3.37,1.6,2700
3.34,3.42,3.37,1.6,2701
3.35,3.42,3.37,1.6,2702
3.34,3.42,3.37,1.6,2703
3.34,3.42,3.37,1.6,2704
3.34,3.42,3.37,1.6,2705
3.34,3.42,3.37,1.6,2706
3.34,3.42,3.37,1.6,2707
3.34,3.42,3.36,1.6,2708
3.34,3.41,3.36,1.6,2709
3.34,3.41,3.37,1.6,2710
3.33,3.41,3.36,1.6,2711
3.33,3.41,3.36,1.6,2712
3.33,3.41,3.36,1.59,2713
3.33,3.41,3.36,1.6,2714
3.33,3.41,3.36,1.59,2715
3.33,3.41,3.36,1.6,2716
3.33,3.41,3.36,1.6,2717
3.33,3.41,3.36,1.6,2718
3.33,3.41,3.36,1.59,2719
3.33,3.41,3.36,1.6,2720
3.33,3.41,3.36,1.6,2721
3.33,3.41,3.36,1.6,2722
3.33,3.41,3.36,1.6,2723
3.33,3.41,3.36,1.6,2724
3.33,3.41,3.36,1.6,2725
3.33,3.41,3.36,1.6,2726
3.33,3.41,3.36,1.6,2727
3.33,3.4,3.36,1.6,2728
3.33,3.41,3.36,1.6,2729
3.33,3.41,3.36,1.6,2730
3.33,3.41,3.36,1.6,2731
3.33,3.41,3.36,1.6,2732
3.33,3.41,3.36,1.6,2733
3.33,3.41,3.37,1.6,2734
3.34,3.41,3.36,1.6,2735
3.33,3.41,3.36,1.6,2736
3.34,3.41,3.36,1.6,2737
3.33,3.4,3.36,1.6,2738
3.33,3.41,3.36,1.6,2739
3.33,3.41,3.36,1.6,2740
3.33,3.41,3.37,1.6,2741
3.33,3.4,3.37,1.6,2742
3.33,3.4,3.37,1.6,2743
3.34,3.41,3.37,1.6,2744
3.33,3.41,3.36,1.6,2745
3.33,3.41,3.36,1.6,2746
3.33,3.41,3.37,1.6,2747
3.33,3.41,3.36,1.6,2748
3.33,3.41,3.37,1.6,2749
3.34,3.41,3.37,1.61,2750
3.34,3.41,3.37,1.6,2751
3.34,3.41,3.36,1.6,2752
3.34,3.41,3.37,1.6,2753
3.34,3.41,3.37,1.6,2754
3.34,3.41,3.37,1.61,2755
3.34,3.41,3.36,1.6,2756
3.34,3.41,3.36,1.6,2757
3.33,3.41,3.36,1.6,2758
3.34,3.41,3.36,1.6,2759
3.34,3.41,3.37,1.6,2760
3.34,3.41,3.36,1.6,2761
3.34,3.41,3.37,1.6,2762
3.34,3.41,3.37,1.6,2763
3.34,3.41,3.37,1.6,2764
3.34,3.41,3.37,1.6,2765
3.34,3.41,3.36,1.6,2766
3.34,3.41,3.36,1.6,2767
3.34,3.41,3.37,1.61,2768
3.34,3.41,3.36,1.6,2769
3.34,3.41,3.37,1.6,2770
3.34,3.41,3.37,1.61,2771
3.34,3.41,3.37,1.6,2772
3.34,3.41,3.36,1.6,2773
3.34,3.41,3.37,1.6,2774
3.34,3.41,3.36,1.61,2775
3.34,3.41,3.37,1.61,2776
3.34,3.42,3.37,1.6,2777
3.34,3.42,3.37,1.6,2778
3.34,3.41,3.37,1.6,2779
3.34,3.42,3.37,1.6,2780
3.34,3.41,3.37,1.6,2781
3.34,3.42,3.37,1.6,2782
3.34,3.41,3.37,1.6,2783
3.34,3.42,3.37,1.6,2784
3.34,3.41,3.37,1.61,2785
3.34,3.41,3.37,1.6,2786
3.34,3.41,3.37,1.6,2787
3.34,3.41,3.37,1.61,2788
3.34,3.41,3.37,1.6,2789
3.34,3.41,3.37,1.61,2790
3.34,3.41,3.37,1.6,2791
3.34,3.41,3.37,1.6,2792
3.34,3.41,3.37,1.61,2793
3.34,3.42,3.37,1.61,2794
3.34,3.42,3.37,1.6,2795
3.34,3.42,3.37,1.61,2796
3.34,3.41,3.37,1.61,2797
3.34,3.42,3.37,1.61,2798
3.34,3.42,3.37,1.6,2799
3.35,3.41,3.37,1.61,2800
3.34,3.42,3.37,1.61,2801
3.34,3.42,3.37,1.61,2802
3.34,3.42,3.37,1.61,2803
3.34,3.41,3.37,1.61,2804
3.34,3.41,3.37,1.6,2805
3.34,3.42,3.37,1.6,2806
3.35,3.42,3.37,1.6,2807
3.34,3.42,3.37,1.6,2808
3.34,3.41,3.37,1.6,2809
3.34,3.41,3.37,1.6,2810
3.34,3.41,3.37,1.6,2811
3.34,3.42,3.37,1.6,2812
3.34,3.42,3.37,1.6,2813
3.34,3.41,3.37,1.6,2814
3.34,3.41,3.37,1.6,2815
3.34,3.41,3.37,1.6,2816
3.33,3.41,3.36,1.6,2817
3.34,3.41,3.37,1.6,2818
3.34,3.41,3.37,1.6,2819
3.34,3.41,3.37,1.6,2820
3.33,3.41,3.36,1.6,2821
3.34,3.41,3.37,1.6,2822
3.33,3.41,3.36,1.6,2823
3.33,3.41,3.37,1.6,2824
3.33,3.41,3.36,1.6,2825
3.34,3.41,3.37,1.6,2826
3.33,3.41,3.37,1.6,2827
3.33,3.41,3.37,1.6,2828
3.33,3.41,3.36,1.6,2829
3.34,3.41,3.36,1.6,2830
3.34,3.41,3.36,1.6,2831
3.33,3.41,3.37,1.6,2832
3.34,3.41,3.37,1.6,2833
3.33,3.41,3.37,1.6,2834
3.34,3.41,3.37,1.6,2835
3.34,3.41,3.37,1.6,2836
3.34,3.41,3.37,1.6,2837
3.33,3.41,3.37,1.6,2838
3.34,3.41,3.37,1.6,2839
3.34,3.41,3.37,1.6,2840
3.34,3.41,3.37,1.6,2841
3.34,3.41,3.37,1.6,2842
3.34,3.41,3.37,1.6,2843
3.34,3.41,3.37,1.6,2844
3.34,3.41,3.36,1.6,2845
3.34,3.41,3.37,1.6,2846
3.33,3.41,3.36,1.6,2847
3.33,3.41,3.37,1.6,2848
3.33,3.41,3.37,1.6,2849
3.33,3.41,3.36,1.6,2850
3.33,3.41,3.36,1.6,2851
3.33,3.4,3.37,1.6,2852
3.33,3.4,3.37,1.6,2853
